Date,High,Low,Open,Close
20/07/2010,42.9,30,42.7,42.72
21/07/2010,42.9,30,42.7,42.72
22/07/2010,42.9,30,42.7,42.72
23/07/2010,42.9,30,42.73,42.73
26/07/2010,42.9,30,42.73,42.73
27/07/2010,42.9,30,42.73,42.73
28/07/2010,42.9,30,42.73,42.75
29/07/2010,42.9,30,42.73,42.75
30/07/2010,43,30,42.73,43
2/8/2010,43,30,42.73,43
3/8/2010,43,30,42.73,43
4/8/2010,43,30,42.73,43
5/8/2010,43,30,42.73,43
6/8/2010,43,30,42.73,43
9/8/2010,43,30,42.73,43
10/8/2010,43,30,42.73,43
11/8/2010,43.05,30,42.73,43.05
12/8/2010,43.05,30,42.73,43.05
13/08/2010,43.05,30,42.73,43.05
16/08/2010,43.05,30,42.73,43.05
17/08/2010,43.05,30,42.73,43.05
18/08/2010,43.05,30,42.73,43.05
19/08/2010,43.05,30,42.73,43.05
20/08/2010,43.05,30,42.73,43.05
23/08/2010,43.05,30,42.73,43.05
24/08/2010,43.05,30,43.05,43.06
25/08/2010,43.05,30,43.05,43.06
26/08/2010,43.05,30,43.05,43.1
27/08/2010,43.05,30,43.1,43.11
30/08/2010,43.05,30,43.1,43.11
31/08/2010,43.05,30,43.1,43.11
1/9/2010,43.05,30,43.11,43.12
2/9/2010,43.05,30,43.11,43.12
3/9/2010,43.05,30,43.11,43.12
6/9/2010,43.05,30,43.12,43.15
7/9/2010,43.05,30,43.12,43.15
8/9/2010,43.05,30,43.12,43.15
9/9/2010,43.16,30,43.15,43.16
13/09/2010,43.16,30,43.15,43.16
14/09/2010,43.16,30,43.15,43.16
15/09/2010,43.2,30,43.15,43.2
16/09/2010,43.2,30,43.15,43.2
17/09/2010,43.2,30,43.2,43.22
20/09/2010,44,30,43.22,44
22/09/2010,44,30,43.22,44
23/09/2010,44,30,43.22,44
24/09/2010,44,30,43.22,44
27/09/2010,44,30,43.22,44
28/09/2010,44,30,43.22,44
29/09/2010,44,30,43.22,44
30/09/2010,44,30,43.22,44
1/10/2010,44,30,43.22,44
4/10/2010,44,30,43.22,44
5/10/2010,44,30,43.22,44
6/10/2010,44,30,43.22,44
7/10/2010,44,30,43.22,44
8/10/2010,44,30,43.22,44
11/10/2010,44,30,43.22,44
12/10/2010,44,30,43.22,44
13/10/2010,44,30,43.22,44
14/10/2010,44.2,30,44,44.2
15/10/2010,44.2,30,44,44.2
18/10/2010,44.2,30,44,44.2
19/10/2010,44.2,30,44,44.2
20/10/2010,44.2,30,44,44.2
21/10/2010,44.2,30,44,44.2
22/10/2010,44.2,30,44,44.2
25/10/2010,44.2,30,44,44.2
26/10/2010,44.2,30,44,44.2
27/10/2010,44.2,30,44.2,44.3
28/10/2010,44.2,30,44.3,44.41
29/10/2010,44.2,30,44.3,44.41
1/11/2010,44.2,30,44.3,44.41
2/11/2010,44.2,30,44.3,44.41
3/11/2010,44.2,30,44.3,44.41
4/11/2010,44.2,30,44.41,44.42
5/11/2010,44.45,30,44.44,44.45
8/11/2010,44.61,30,44.61,44.6
9/11/2010,44.61,30,44.6,44.5
10/11/2010,44.61,30,44.6,44.5
11/11/2010,44.61,30,44.6,44.5
12/11/2010,44.61,30,44.6,44.5
15/11/2010,44.61,30,44.6,44.5
17/11/2010,44.61,30,44.6,44.5
18/11/2010,44.61,30,44.6,44.5
19/11/2010,45,30,44.5,45
22/11/2010,45,30,44.5,45
23/11/2010,45,30,45,45.01
24/11/2010,45,30,45,45.01
25/11/2010,45,30,45.01,45.01
26/11/2010,45.02,30,"4,502.00",45.02
29/11/2010,45.02,30,45.02,45.11
30/11/2010,45.13,30,45.11,45.13
1/12/2010,45.13,30,45.11,45.13
2/12/2010,45.13,30,45.11,45.13
6/12/2010,45.13,30,45.11,45.13
7/12/2010,45.13,30,45.11,45.13
8/12/2010,45.5,30,45.5,45.5
9/12/2010,45.5,30,45.2,45.4
4/1/2011,45.16,45.16,45.16,45.16
5/1/2011,45.16,45.16,45.16,45.16
6/1/2011,45.16,45.16,45.16,45.16
7/1/2011,45.16,45.16,45.16,45.16
10/1/2011,45.16,45.16,45.16,45.16
11/1/2011,45.16,45.16,45.16,45.16
12/1/2011,45.16,45.16,45.16,45.18
13/01/2011,45.16,45.16,45.16,45.18
14/01/2011,45.16,45.16,45.16,45.18
17/01/2011,45.16,45.16,45.16,45.18
18/01/2011,45.19,45.16,45.16,45.19
19/01/2011,45.19,45.16,45.19,45.18
20/01/2011,45.25,45.16,45.18,45.25
21/01/2011,45.25,45.16,45.25,45.25
24/01/2011,45.25,45.16,45.25,45.35
25/01/2011,45.25,45.16,45.35,45.35
26/01/2011,45.36,45.16,45.35,45.36
27/01/2011,45.36,45.16,45.36,45.36
28/01/2011,45.36,45.16,45.36,45.36
31/01/2011,45.36,45.16,45.36,45.36
1/2/2011,45.76,45.16,45.36,45.76
2/2/2011,46.5,45.16,45.76,46.5
3/2/2011,46.61,45.16,46.5,46.61
4/2/2011,46.61,45.16,46.61,46.61
7/2/2011,46.68,45.16,46.61,46.68
8/2/2011,46.75,45.16,46.68,46.75
9/2/2011,46.75,45.16,46.75,46.75
10/2/2011,46.75,45.16,46.75,46.75
11/2/2011,46.75,45.16,46.75,46.75
14/02/2011,46.75,45.16,46.75,46.75
15/02/2011,46.75,45.16,46.75,46.75
16/02/2011,46.75,45.16,46.75,46.75
17/02/2011,46.75,45.16,46.75,46.79
18/02/2011,46.75,45.16,46.79,46.79
21/02/2011,46.75,45.16,46.79,46.79
22/02/2011,46.75,45.16,46.79,46.79
23/02/2011,46.75,45.16,46.79,46.79
24/02/2011,46.75,45.16,46.79,46.79
25/02/2011,46.75,45.16,46.79,46.79
28/02/2011,46.75,45.16,46.79,46.79
1/3/2011,46.75,45.16,46.79,46.79
2/3/2011,48.01,45.16,46.79,48.01
3/3/2011,48.01,45.16,48.01,48.01
4/3/2011,48.04,45.16,48.01,48.04
8/3/2011,48.06,45.16,48.04,48.06
9/3/2011,48.06,45.16,48.06,48.06
10/3/2011,48.06,45.16,48.06,48.06
11/3/2011,48.06,45.16,48.06,48.06
14/03/2011,48.06,45.16,48.06,48.06
15/03/2011,48.09,45.16,48.06,48.09
16/03/2011,48.09,45.16,48.09,48.09
17/03/2011,49.9,45.16,49.9,49.9
18/03/2011,49.9,45.16,49.9,49.9
21/03/2011,49.9,45.16,49.92,49.92
22/03/2011,49.95,45.16,49.95,49.95
23/03/2011,49.95,45.16,49.95,49.95
24/03/2011,49.98,45.16,49.95,49.98
25/03/2011,49.98,45.16,49.98,49.98
28/03/2011,50,45.16,49.98,50
29/03/2011,50,45.16,50,50
30/03/2011,50,45.16,50,50
31/03/2011,50,45.16,50,50.02
1/4/2011,50,45.16,50.02,50.02
4/4/2011,50.03,45.16,50.02,50.03
5/4/2011,50.04,45.16,50.03,50.04
6/4/2011,50.04,45.16,50.04,50.04
7/4/2011,50.04,45.16,50.04,50.04
8/4/2011,50.05,45.16,50.04,50.05
11/4/2011,50.05,45.16,50.05,50.05
12/4/2011,50.05,45.16,50.05,50.05
13/04/2011,50.05,45.16,50.05,50.05
14/04/2011,50.05,45.16,50.05,50.05
15/04/2011,50.07,45.16,50.05,50.07
18/04/2011,50.07,45.16,50.07,50.07
19/04/2011,52,45.16,50.07,52
20/04/2011,52,45.16,52,52
21/04/2011,52,45.16,52,52
26/04/2011,55.01,45.16,52,55.01
27/04/2011,55.01,45.16,55.01,55.01
28/04/2011,55.01,45.16,55.01,60
29/04/2011,55.01,45.16,60,56.75
3/5/2011,55.01,45.16,56.75,60.05
4/5/2011,55.01,45.16,60.05,65
5/5/2011,55.01,45.16,65,65
6/5/2011,55.01,45.16,65,68.55
9/5/2011,55.01,45.16,68.55,70
10/5/2011,55.01,45.16,70,70
11/5/2011,55.01,45.16,70,70
12/5/2011,55.01,45.16,70,69
13/05/2011,55.01,45.16,69,69
16/05/2011,55.01,45.16,69,69
17/05/2011,55.01,45.16,69,69
18/05/2011,55.01,45.16,69,69
19/05/2011,55.01,45.16,69,69
20/05/2011,55.01,45.16,69,69
23/05/2011,55.01,45.16,69,69
24/05/2011,69,45.16,69,69
26/05/2011,69,45.16,69,67
27/05/2011,69,45.16,67,64.67
30/05/2011,69,45.16,64.67,64.65
31/05/2011,69,45.16,64.65,64.65
1/6/2011,69,45.16,64.65,64.65
2/6/2011,69,45.16,64.65,64.64
3/6/2011,69,45.16,64.64,64.65
6/6/2011,69,45.16,64.65,64
7/6/2011,69,45.16,64,64
8/6/2011,69,45.16,64,64
9/6/2011,69,45.16,64,64
10/6/2011,69,45.16,64,65
13/06/2011,69,45.16,64,65
14/06/2011,69,45.16,65,65
15/06/2011,69,45.16,65,65
16/06/2011,69,45.16,65,65
17/06/2011,69,45.16,65,65
20/06/2011,69,45.16,65,65
21/06/2011,69,45.16,65,65
22/06/2011,69,45.16,65,65
23/06/2011,69,45.16,65,65
24/06/2011,69,45.16,65,65
27/06/2011,69,45.16,65,65
28/06/2011,69,45.16,65,65
29/06/2011,69,45.16,65,65
30/06/2011,69,45.16,65,65
4/7/2011,69,45.16,65,65
5/7/2011,69,45.16,65,65
6/7/2011,69,45.16,65,65
7/7/2011,69,45.16,65,65
8/7/2011,69,45.16,65,65
11/7/2011,69,45.16,65,65
12/7/2011,69,45.16,65,65
13/07/2011,69,45.16,65,64.63
14/07/2011,69,45.16,64.63,64
15/07/2011,69,45.16,64,64
18/07/2011,69,45.16,64,64
19/07/2011,69,45.16,64,64
20/07/2011,69,45.16,64,64
21/07/2011,69,45.16,64,64
22/07/2011,69,45.16,64,64
25/07/2011,69,45.16,64,64
26/07/2011,69,45.16,64,62
27/07/2011,69,45.16,62,62
28/07/2011,69,45.16,62,60
29/07/2011,69,45.16,60,60
1/8/2011,69,45.16,60,60
2/8/2011,69,45.16,60,60
3/8/2011,69,45.16,60,60
4/8/2011,69,45.16,60,60
5/8/2011,69,45.16,60,60
8/8/2011,69,45.16,60,60
9/8/2011,69,45.16,60,60
10/8/2011,69,45.16,60,60
11/8/2011,69,45.16,60,60
12/8/2011,69,45.16,60,60
15/08/2011,69,45.16,61,60.01
16/08/2011,69,45.16,60.01,60.01
17/08/2011,69,45.16,60.01,60.01
18/08/2011,69,45.16,60.01,60.01
19/08/2011,69,45.16,60.01,60
19/08/2011,69,45.16,60.01,60
22/08/2011,69,45.16,60,60
23/08/2011,69,45.16,60,60
24/08/2011,69,45.16,60,58.13
25/08/2011,69,45.16,58.13,58.13
26/08/2011,69,45.16,58.13,58.13
29/08/2011,69,45.16,58.13,55
30/08/2011,69,45.16,55,55
1/9/2011,69,45.16,55,55
2/9/2011,69,45.16,55,55
5/9/2011,69,45.16,55,55
6/9/2011,69,45.16,55,55
7/9/2011,69,45.16,55,54.99
8/9/2011,69,45.16,54.99,54.98
9/9/2011,69,45.16,54.98,54.96
12/9/2011,69,45.16,54.96,54.96
13/09/2011,69,45.16,54.96,54.96
14/09/2011,69,45.16,54.96,54.5
15/09/2011,69,45.16,54.5,54.48
16/09/2011,69,45.16,54.48,54.48
19/09/2011,69,45.16,54.48,54.48
20/09/2011,69,45.16,54.48,54.48
22/09/2011,69,45.16,54.48,54.43
23/09/2011,69,45.16,54.43,54.39
26/09/2011,69,45.16,54.39,54.36
27/09/2011,69,45.16,54.36,54.36
28/09/2011,69,45.16,54.36,54.36
29/09/2011,69,45.16,54.36,54.36
30/09/2011,69,45.16,54.36,54.36
3/10/2011,69,45.16,54.36,54.36
4/10/2011,69,45.16,54.36,49
5/10/2011,69,45.16,49,45
6/10/2011,69,45.16,45,44.36
7/10/2011,69,45.16,44.36,44.36
10/10/2011,69,45.16,44.36,44.36
11/10/2011,69,45.16,44.36,44.21
12/10/2011,69,45.16,44.21,44.21
13/10/2011,69,45.16,44.21,44.21
14/10/2011,69,45.16,44.21,44.21
17/10/2011,69,45.16,44.21,44.22
18/10/2011,69,45.16,44.22,44.23
19/10/2011,69,45.16,44.23,44.24
20/10/2011,69,45.16,44.24,44.24
21/10/2011,69,45.16,44.24,44.26
24/10/2011,69,45.16,44.26,44.27
25/10/2011,69,45.16,44.27,44.3
26/10/2011,69,45.16,44.3,44.3
27/10/2011,69,45.16,44.3,44.39
28/10/2011,69,45.16,44.39,44.3
31/10/2011,69,45.16,44.3,44.3
1/11/2011,69,45.16,44.3,44.39
2/11/2011,69,45.16,44.39,44.39
3/11/2011,69,45.16,44.39,45.48
4/11/2011,69,45.16,45.48,45.48
8/11/2011,69,45.16,45.48,45.48
9/11/2011,69,45.16,45.48,45.48
10/11/2011,69,45.16,45.48,45.48
11/11/2011,69,45.16,45.48,45.5
14/11/2011,69,45.16,45.5,45.21
15/11/2011,69,45.16,45.21,45.48
16/11/2011,69,45.16,45.48,45.48
17/11/2011,69,45.16,45.48,45.48
18/11/2011,69,45.16,45.48,45.48
21/11/2011,69,45.16,45.48,45.48
22/11/2011,69,45.16,45.48,45.48
23/11/2011,69,45.16,45.48,45.48
24/11/2011,69,45.16,45.48,45.48
25/11/2011,69,45.16,45.48,45.47
28/11/2011,69,45.16,45.47,45.48
29/11/2011,69,45.16,45.48,45.48
30/11/2011,69,45.16,45.48,45.48
1/12/2011,69,45.16,45.48,45.48
5/12/2011,69,45.16,45.48,45.48
6/12/2011,69,45.16,45.48,45.48
7/12/2011,69,45.16,45.48,45.48
8/12/2011,69,45.16,45.48,45.47
9/12/2011,69,45.16,45.47,45.47
12/12/2011,69,45.16,45.47,45.48
13/12/2011,69,45.16,45.48,45.48
14/12/2011,69,45.16,45.48,45.48
15/12/2011,69,45.16,45.48,45.48
16/12/2011,69,45.16,45.48,38.66
19/12/2011,69,45.16,38.66,38.66
20/12/2011,69,45.16,38.66,38.66
21/12/2011,69,45.16,38.66,38.66
22/12/2011,69,45.16,38.66,44.45
23/12/2011,69,45.16,44.45,44.45
28/12/2011,69,45.16,44.45,44.45
29/12/2011,69,45.16,44.45,45.39
30/12/2011,69,45.16,45.39,45.48
3/1/2012,69,45.16,45.48,45.48
4/1/2012,69,45.16,45.48,45.54
5/1/2012,45.54,45.48,45.54,45.54
6/1/2012,46,45.48,45.54,46
9/1/2012,46,45.48,46,46
10/1/2012,46,45.48,46,46
11/1/2012,46,45.48,46,46
12/1/2012,46,45.48,46,46
13/01/2012,46,45.48,46,46
16/01/2012,46,45.48,46,46
17/01/2012,46,45.48,46,46
18/01/2012,46,45.48,46,46
19/01/2012,46,45.48,46,46
20/01/2012,46,45.48,46,46
23/01/2012,46,45.48,46,46
24/01/2012,46,45.48,46,46
25/01/2012,46,45.48,46,46
26/01/2012,46,45.48,46,46.01
27/01/2012,46,45.48,46.01,46.01
30/01/2012,46.05,45.48,46.01,46.05
31/01/2012,46.06,45.48,46.05,46.06
1/2/2012,46.09,45.48,46.06,46.09
2/2/2012,46.09,45.48,46.09,46.09
3/2/2012,46.09,45.48,46.09,46.09
6/2/2012,46.09,45.48,46.09,46.09
7/2/2012,46.09,45.48,46.09,49.09
8/2/2012,49.09,45.48,49.09,49.09
9/2/2012,49.09,45.48,49.09,49.09
10/2/2012,49.11,45.48,49.09,49.11
13/02/2012,49.11,45.48,49.11,49.11
14/02/2012,49.5,45.48,49.11,49.5
15/02/2012,49.5,45.48,49.5,49.5
16/02/2012,49.5,45.48,49.5,49.5
17/02/2012,49.5,45.48,49.5,49.5
20/02/2012,49.5,45.48,49.5,49.5
21/02/2012,49.5,45.48,49.5,49.5
22/02/2012,49.5,45.48,49.5,49.5
23/02/2012,49.5,45.48,49.5,49.49
24/02/2012,49.5,45.48,49.49,49.49
27/02/2012,49.5,45.48,49.49,49.49
28/02/2012,49.99,45.48,49.49,49.99
29/02/2012,50,45.48,49.99,50
1/3/2012,51,45.48,50,51
2/3/2012,51,45.48,51,51
5/3/2012,51.97,45.48,51,51.97
7/3/2012,51.97,45.48,51.97,51.97
8/3/2012,52.21,45.48,51.97,52.21
9/3/2012,52.21,45.48,52.21,52.21
12/3/2012,52.21,45.48,52.21,52.21
13/03/2012,52.21,45.48,52.21,52.21
14/03/2012,52.21,45.48,52.21,52.21
15/03/2012,52.21,45.48,52.21,52.21
16/03/2012,52.21,45.48,52.21,52.21
19/03/2012,52.21,45.48,52.21,52.21
20/03/2012,52.21,45.48,52.21,52.21
21/03/2012,52.21,45.48,52.21,52.21
22/03/2012,52.21,45.48,52.21,52.21
23/03/2012,52.21,45.48,52.21,52.21
26/03/2012,52.21,45.48,52.21,52.21
27/03/2012,52.21,45.48,52.21,52.2
28/03/2012,52.21,45.48,52.2,52.2
29/03/2012,52.21,45.48,52.2,52.2
30/03/2012,52.21,45.48,52.2,52.21
2/4/2012,52.21,45.48,52.21,52.2
3/4/2012,52.21,45.48,52.2,52.2
4/4/2012,52.21,45.48,52.2,52.2
5/4/2012,52.21,45.48,52.2,52.2
10/4/2012,52.21,45.48,52.2,52
11/4/2012,52.21,45.48,52,51.89
12/4/2012,52.21,45.48,51.89,51.88
13/04/2012,52.21,45.48,51.88,51.88
16/04/2012,52.21,45.48,51.88,51.88
17/04/2012,52.21,45.48,51.88,51.88
18/04/2012,52.21,45.48,51.88,51.7
19/04/2012,52.21,45.48,51.7,51.7
20/04/2012,52.21,45.48,51.7,51.7
23/04/2012,52.21,45.48,51.7,51.7
24/04/2012,52.21,45.48,51.7,51.7
25/04/2012,52.21,45.48,51.7,51.7
26/04/2012,52.21,45.48,51.7,51.4
27/04/2012,52.21,45.48,51.4,51.4
30/04/2012,52.21,45.48,51.4,51.4
2/5/2012,52.21,45.48,51.4,51.3
3/5/2012,52.21,45.48,51.3,51.3
4/5/2012,52.21,45.48,51.3,51.3
7/5/2012,52.21,45.48,51.3,51.3
8/5/2012,51.3,45.48,51.3,51.25
9/5/2012,51.3,45.48,51.25,51.25
10/5/2012,51.3,45.48,51.25,51.24
11/5/2012,51.3,45.48,51.24,51.24
14/05/2012,51.3,45.48,51.24,51.24
15/05/2012,51.3,45.48,51.24,51.24
16/05/2012,51.3,45.48,51.24,50
17/05/2012,51.3,45.48,50,50
18/05/2012,51.3,45.48,50,50
21/05/2012,51.3,45.48,50,50
22/05/2012,51.3,45.48,50,49.99
23/05/2012,51.3,45.48,49.99,49.99
24/05/2012,51.3,45.48,49.99,49.99
28/05/2012,51.3,45.48,49.99,49
29/05/2012,51.3,45.48,49,49
30/05/2012,51.3,45.48,49,48
31/05/2012,51.3,45.48,48,48
1/6/2012,51.3,45.48,48,48
4/6/2012,51.3,45.48,48,48
5/6/2012,51.3,45.48,48,48
6/6/2012,51.3,45.48,48,48
7/6/2012,51.3,45.48,48,47
8/6/2012,51.3,45.48,47,47
11/6/2012,51.3,45.48,47,47
12/6/2012,51.3,45.48,47,47
13/06/2012,51.3,45.48,47,46.94
14/06/2012,51.3,45.48,47,47
15/06/2012,51.3,45.48,47,47
18/06/2012,51.3,45.48,47,47
19/06/2012,51.3,45.48,47,46.83
20/06/2012,51.3,45.48,46.83,46.83
21/06/2012,51.3,45.48,46.83,46.83
22/06/2012,51.3,45.48,46.83,46.83
25/06/2012,51.3,45.48,46.11,46.11
26/06/2012,51.3,45.48,46.11,46.09
27/06/2012,51.3,45.48,46.09,46.09
28/06/2012,51.3,45.48,46.09,46.09
29/06/2012,51.3,45.48,46.09,46.09
3/7/2012,51.3,45.48,46.09,46.09
4/7/2012,51.3,45.48,46.09,46.08
5/7/2012,51.3,45.48,46.09,46.09
6/7/2012,51.3,45.48,46.08,45.89
9/7/2012,51.3,45.48,45.89,45.89
10/7/2012,51.3,45.48,45.89,45.89
11/7/2012,51.3,45.48,45.89,45.8
12/7/2012,51.3,45.48,45.8,45.8
13/07/2012,51.3,45,45.8,45
16/07/2012,51.3,45,45,45
17/07/2012,51.3,45,45,45
18/07/2012,51.3,45,45,45
19/07/2012,51.3,45,45,45
23/07/2012,51.3,45,45,44.9
24/07/2012,51.3,44.88,44.9,44.88
25/07/2012,51.3,44.88,44.88,44.88
26/07/2012,51.3,44.88,44.88,44.88
27/07/2012,51.3,44.88,44.88,44.88
30/07/2012,51.3,44.88,44.88,44.88
31/07/2012,51.3,44.88,44.88,44.9
1/8/2012,51.3,44.88,44.9,44.89
2/8/2012,51.3,44.88,44.89,44.89
3/8/2012,51.3,44.85,44.89,44.85
6/8/2012,51.3,44.85,44.85,44.85
7/8/2012,51.3,44.84,44.85,44.84
8/8/2012,51.3,44.84,44.84,43
9/8/2012,51.3,44.84,43,43
13/08/2012,51.3,44.84,43,43
14/08/2012,51.3,44.84,43,43
15/08/2012,51.3,44.84,43,43
16/08/2012,51.3,44.84,43,43
17/08/2012,51.3,44.84,43,43
21/08/2012,51.3,44.84,43,43
22/08/2012,51.3,44.84,43,43
23/08/2012,51.3,44.84,43,43
24/08/2012,51.3,44.84,43,43
27/08/2012,51.3,44.84,43,43
28/08/2012,51.3,44.84,43,43
29/08/2012,51.3,44.84,43,43
30/08/2012,51.3,44.84,43,43
31/08/2012,51.3,44.84,43,43
3/9/2012,51.3,44.84,43,43
4/9/2012,51.3,44.84,43,43
5/9/2012,51.3,44.84,43,43
6/9/2012,51.3,44.84,43,43
7/9/2012,51.3,44.84,43,43
10/9/2012,51.3,44.84,43,43
11/9/2012,51.3,44.84,43,43
12/9/2012,51.3,44.84,43,43
13/09/2012,51.3,44.84,43,43
14/09/2012,51.3,44.84,43,43
17/09/2012,51.3,44.84,43,43
18/09/2012,51.3,44.84,43,43
19/09/2012,51.3,42.5,43,42.5
20/09/2012,51.3,42.5,42.5,42.5
24/09/2012,51.3,42.5,42.5,42.5
25/09/2012,51.3,42.5,42.5,42.5
26/09/2012,51.3,42.5,42.5,42.5
27/09/2012,51.3,42.5,42.5,42.5
28/09/2012,51.3,42.5,42.5,42.5
1/10/2012,51.3,42.5,42.5,41.51
2/10/2012,51.3,42.5,41.51,41.5
3/10/2012,51.3,42.5,41.5,41.49
4/10/2012,51.3,42.5,41.49,41.5
5/10/2012,51.3,42.5,41.5,40.54
8/10/2012,51.3,42.5,40.54,40.54
9/10/2012,51.3,42.5,40.54,40.54
10/10/2012,51.3,42.5,40.54,40.54
11/10/2012,51.3,42.5,40.54,40.63
12/10/2012,51.3,42.5,40.63,40.69
15/10/2012,51.3,42.5,40.69,40.75
16/10/2012,51.3,42.5,40.75,40.79
17/10/2012,51.3,42.5,40.79,40.79
18/10/2012,51.3,42.5,40.79,40.98
19/10/2012,51.3,42.5,40.98,40.98
22/10/2012,51.3,42.5,40.98,42.34
23/10/2012,51.3,42.5,42.34,43.5
24/10/2012,51.3,42.5,43.5,43.5
25/10/2012,51.3,42.5,43.5,43.5
29/10/2012,51.3,42.5,43.5,46.19
30/10/2012,51.3,42.5,46.19,53.04
31/10/2012,51.3,42.5,53.04,57
1/11/2012,51.3,42.5,57,60
2/11/2012,63.22,42.5,60,63.22
5/11/2012,63.22,42.5,63.22,63
6/11/2012,63.22,42.5,63,63
7/11/2012,63.22,42.5,63,63
8/11/2012,63.22,42.5,63,62.98
9/11/2012,10.5,7.08,10.5,10.33
12/11/2012,10.5,7.08,10.33,10.41
13/11/2012,10.5,7.08,10.41,10.45
14/11/2012,10.5,7.08,10.45,10.45
15/11/2012,10.5,7.08,10.45,10.45
16/11/2012,10.5,7.08,10.45,10.46
19/11/2012,10.5,7.08,10.46,10.46
20/11/2012,10.5,7.08,10.46,10.4
21/11/2012,10.5,7.08,10.4,10.03
22/11/2012,10.5,7.08,10.03,10
23/11/2012,10.5,7.08,10,9
27/11/2012,10.5,7.08,8.99,8.96
28/11/2012,10.5,7.08,8.96,8.96
29/11/2012,10.5,7.08,8.96,8.94
30/11/2012,10.5,7.08,8.94,8.92
4/12/2012,10.5,7.08,8.92,8.92
4/12/2012,10.5,7.08,8.92,8.94
5/12/2012,10.5,7.08,8.94,8.94
6/12/2012,10.5,7.08,8.94,8.94
10/12/2012,10.5,7.08,8.94,8.94
11/12/2012,10.5,7.08,8.94,8.98
12/12/2012,10.5,7.08,8.98,9
13/12/2012,10.5,7.08,9,9.01
14/12/2012,10.5,7.08,9.01,9.18
17/12/2012,10.5,7.08,9.18,10.48
18/12/2012,11.48,7.08,10.48,11.48
19/12/2012,11.48,7.08,11.48,11.48
20/12/2012,11.48,7.08,11.48,11.45
21/12/2012,11.48,7.08,11.45,11.44
24/12/2012,11.48,7.08,11.44,11
27/12/2012,11.48,7.08,11,11
28/12/2012,11.48,7.08,11,11
31/12/2012,11.5,7.08,11,11.5
2/1/2013,11.5,11.5,11.5,11.5
3/1/2013,11.5,11.5,11.5,11.5
4/1/2013,11.52,11.5,11.5,11.52
7/1/2013,11.55,11.5,11.52,11.55
8/1/2013,12.13,11.5,11.55,12.13
9/1/2013,12.13,11.5,12.13,12.14
10/1/2013,12.13,11.5,12.14,12.14
11/1/2013,12.13,11.5,12.14,12.15
14/01/2013,12.13,11.5,12.15,12.22
15/01/2013,12.25,11.5,12.22,12.25
16/01/2013,12.27,11.5,12.25,12.27
17/01/2013,12.3,11.5,12.27,12.3
18/01/2013,12.31,11.5,12.3,12.31
21/01/2013,12.31,11.5,12.31,12.31
22/01/2013,12.31,11.5,12.31,12.31
23/01/2013,12.31,11.5,12.31,12.31
24/01/2013,12.31,11.5,12.31,12.31
25/01/2013,12.31,11.5,12.31,12.31
28/01/2013,12.31,11.5,12.31,12.3
29/01/2013,12.31,11.5,12.3,12.3
30/01/2013,12.31,11.5,12.3,12.3
31/01/2013,12.31,11.5,12.3,11.55
1/2/2013,12.31,11.5,11.55,11.5
4/2/2013,12.31,11.5,11.5,11.5
5/2/2013,12.31,11.5,11.5,11.5
6/2/2013,12.31,11,11.5,11
7/2/2013,12.31,11,11,11
8/2/2013,12.31,11,11,11
11/2/2013,12.31,10.5,11,10.5
12/2/2013,12.31,10.5,10.5,10.5
13/02/2013,12.31,10.5,10.5,10.5
14/02/2013,12.31,10.5,10.5,10.5
15/02/2013,12.31,10.5,10.5,10.5
18/02/2013,12.31,10.5,10.5,10.51
19/02/2013,12.31,10.5,10.51,10.65
20/02/2013,12.31,10.5,10.65,10.67
21/02/2013,12.31,10.5,10.67,10.69
22/02/2013,12.31,10.5,10.69,10.76
25/02/2013,12.31,10.5,10.76,10.79
26/02/2013,12.31,10.5,10.79,10.85
27/02/2013,12.31,10.5,10.85,10.95
28/02/2013,12.31,10.5,10.95,11.36
1/3/2013,12.31,10.5,11.36,12.8
4/3/2013,13.61,10.5,12.8,13.61
5/3/2013,13.61,10.5,13.61,14.68
7/3/2013,15,10.5,14.68,15
8/3/2013,15,10.5,15,14.83
11/3/2013,15,10.5,14.83,14.85
12/3/2013,15,10.5,14.85,14.9
13/03/2013,15,10.5,14.9,14.9
14/03/2013,15,10.5,14.9,14.9
15/03/2013,15.49,10.5,14.9,15.49
18/03/2013,15.49,10.5,15.49,15.49
19/03/2013,15.51,10.5,15.49,15.51
20/03/2013,15.56,10.5,15.51,15.56
21/03/2013,15.62,10.5,15.56,15.62
22/03/2013,15.9,10.5,15.62,15.9
25/03/2013,15.99,10.5,15.9,15.99
26/03/2013,16,10.5,15.99,16
27/03/2013,16,10.5,16,16
28/03/2013,16.01,10.5,16,16.01
2/4/2013,16.01,10.5,16.01,16
3/4/2013,16.01,10.5,16,16
4/4/2013,16.01,10.5,16,16
5/4/2013,16.01,10.5,16,16
8/4/2013,16.01,10.5,16,16
9/4/2013,16.01,10.5,16,16
10/4/2013,16.01,10.5,16,16
11/4/2013,16.01,10.5,16,16
12/4/2013,16.01,10.5,16,16
15/04/2013,16.01,10.5,16,16
16/04/2013,16.01,10.5,16,16
17/04/2013,16.01,10.5,16,16
18/04/2013,16.01,10.5,16,16
19/04/2013,16.01,10.5,16,16
22/04/2013,16.01,10.5,16,16
23/04/2013,16.01,10.5,16,16
24/04/2013,16.01,10.5,16,15.99
25/04/2013,16.01,10.5,15.99,15.89
