Daily Date,High,Low,Open,Close
14/01/2010,6.8,6.8,6.8,6.8
15/01/2010,6.8,6.8,6.8,6.8
18/01/2010,6.8,6.8,6.8,6.8
19/01/2010,6.8,6.8,6.8,6.8
20/01/2010,6.8,6.8,6.8,6.8
21/01/2010,6.8,6.8,6.8,6.8
22/01/2010,6.8,6.8,6.8,6.8
25/01/2010,6.8,6.8,6.8,6.8
26/01/2010,6.8,6.8,6.8,6.8
27/01/2010,6.8,6.8,6.8,6.8
28/01/2010,6.8,6.8,6.8,6.8
29/01/2010,6.8,6.8,6.8,6.8
1/2/2010,6.8,6.8,6.8,6.8
2/2/2010,6.8,6.8,6.8,6.8
3/2/2010,6.8,6.8,6.8,6.8
4/2/2010,6.8,6.8,6.8,6.8
5/2/2010,6.8,6.8,6.8,6.8
8/2/2010,6.8,6.8,6.8,6.8
9/2/2010,6.8,6.8,6.8,6.8
10/2/2010,6.8,6.8,6.8,6.8
11/2/2010,6.8,6.8,6.8,6.8
12/2/2010,6.8,6.8,6.8,6.8
15/02/2010,6.8,6.8,6.8,6.8
16/02/2010,6.8,6.8,6.8,6.8
17/02/2010,6.8,6.8,6.8,6.8
18/02/2010,6.8,6.8,6.8,6.8
19/02/2010,6.8,6.8,6.8,6.8
22/02/2010,6.8,6.8,6.8,6.8
23/02/2010,6.8,6.8,6.8,6.8
24/02/2010,6.8,6.8,6.8,6.8
25/02/2010,7,6.8,7,7
26/02/2010,7,6.8,7,7
1/3/2010,7,6.8,7,7
2/3/2010,7,6.8,7,7
3/3/2010,7,6.8,7,7
4/3/2010,7.01,6.8,7,7.01
5/3/2010,7.01,6.8,7,7.01
9/3/2010,7.01,6.8,7.01,7.01
10/3/2010,7.01,6.8,7.01,7.01
11/3/2010,7.01,6.8,7.01,7.01
12/3/2010,7.01,6.8,7.01,7.01
15/03/2010,7.01,6.8,7.01,7.01
16/03/2010,7.01,6.8,7.01,7.01
17/03/2010,7.1,6.8,7.1,7.1
18/03/2010,7.1,6.8,7.1,7.1
19/03/2010,7.1,6.8,7.1,7.1
22/03/2010,7.1,6.8,7.1,7.1
23/03/2010,7.1,6.8,7.1,7.1
24/03/2010,7.1,6.8,7.1,7.1
25/03/2010,7.1,6.8,7.1,7.1
26/03/2010,7.1,6.8,7.1,7.1
29/03/2010,7.13,6.8,7.12,7.13
30/03/2010,7.15,6.8,7.12,7.15
31/03/2010,7.16,6.8,7.16,7.16
1/4/2010,7.16,6.8,7.16,7.16
6/4/2010,7.16,6.8,7.16,7.16
7/4/2010,7.16,6.8,7.16,7.16
8/4/2010,7.16,6.8,7.16,7.16
12/4/2010,7.16,6.8,7.16,7.16
13/04/2010,7.16,6.8,7.16,7.16
14/04/2010,7.16,6.8,7.16,7.16
15/04/2010,7.16,6.8,7.16,7.16
16/04/2010,7.16,6.8,7.16,7.16
19/04/2010,7.16,6.8,7.16,7.16
20/04/2010,7.16,6.8,7.16,7.16
21/04/2010,7.16,6.8,7.16,7.16
22/04/2010,7.16,6.8,7.16,7.16
23/04/2010,7.16,6.8,7.16,7.16
26/04/2010,7.16,6.8,7.16,7.16
27/04/2010,7.16,6.8,7.16,7.16
28/04/2010,7.16,6.8,7.16,7.16
29/04/2010,7.17,6.8,7.16,7.17
30/04/2010,7.17,6.8,7.16,7.17
4/5/2010,7.17,6.8,7.16,7.17
5/5/2010,7.17,6.8,7.16,7.17
6/5/2010,7.17,6.8,7.16,7.17
7/5/2010,7.17,6.8,7.16,7.17
10/5/2010,7.23,6.8,7.17,7.23
11/5/2010,7.23,6.8,7.17,7.23
12/5/2010,7.27,6.8,7.23,7.27
13/05/2010,7.27,6.8,7.23,7.27
14/05/2010,7.27,6.8,7.23,7.27
17/05/2010,7.27,6.8,7.23,7.27
18/05/2010,7.27,6.8,7.23,7.27
19/05/2010,7.27,6.8,7.23,7.27
20/05/2010,7.27,6.8,7.23,7.27
21/05/2010,7.27,6.8,7.23,7.27
24/05/2010,7.27,6.8,7.23,7.27
26/05/2010,7.27,6.8,7.23,7.27
27/05/2010,7.27,6.8,7.23,7.27
28/05/2010,7.27,6.8,7.23,7.27
31/05/2010,7.27,6.8,7.23,7.27
1/6/2010,7.27,6.8,7.23,7.27
2/6/2010,7.27,6.8,7.23,7.27
3/6/2010,7.27,6.8,7.23,7.27
4/6/2010,7.27,6.8,7.23,7.27
7/6/2010,7.27,6.8,7.23,7.27
8/6/2010,7.38,6.8,7.23,7.38
9/6/2010,7.38,6.8,7.23,7.38
10/6/2010,7.38,6.8,7.23,7.38
11/6/2010,7.38,6.8,7.38,7.38
14/06/2010,7.38,6.8,7.38,7.38
15/06/2010,7.38,6.8,7.38,7.38
16/06/2010,7.38,6.8,7.38,7.38
17/06/2010,7.38,6.8,7.38,7.38
18/06/2010,7.38,6.8,7.38,7.38
21/06/2010,7.38,6.8,7.38,7.38
22/06/2010,7.38,6.8,7.38,7.38
23/06/2010,7.38,6.8,7.38,7.38
24/06/2010,7.38,6.8,7.38,7.38
25/06/2010,7.38,6.8,7.38,7.38
28/06/2010,7.38,6.8,7.38,7.38
29/06/2010,7.38,6.8,7.38,7.38
30/06/2010,7.38,6.8,7.38,7.38
2/7/2010,7.38,6.8,7.38,7.38
5/7/2010,7.38,6.8,7.38,7.38
6/7/2010,7.38,6.8,7.38,7.38
7/7/2010,7.38,6.8,7.38,7.38
8/7/2010,7.38,6.8,7.38,7.38
9/7/2010,8.25,6.8,7.38,8.25
12/7/2010,8.25,6.8,7.38,8.25
13/07/2010,8.25,6.8,8.25,8.25
14/07/2010,8.25,6.8,8.25,8.25
15/07/2010,8.25,6.8,8.25,8.25
16/07/2010,8.25,6.8,8.25,8.25
19/07/2010,8.25,6.8,8.25,8.25
20/07/2010,8.25,6.8,8.25,8.25
21/07/2010,8.25,6.8,8.25,8.25
22/07/2010,8.25,6.8,8.25,8.25
23/07/2010,8.25,6.8,8.25,8.25
26/07/2010,8.25,6.8,8.25,8.25
27/07/2010,8.25,6.8,8.25,8.25
28/07/2010,8.25,6.8,8.25,8.25
29/07/2010,8.25,6.8,8.25,8.25
30/07/2010,8.3,6.8,8.25,8.3
2/8/2010,8.3,6.8,8.25,8.3
3/8/2010,8.3,6.8,8.25,8.3
4/8/2010,8.3,6.8,8.25,8.3
5/8/2010,8.3,6.8,8.25,8.3
6/8/2010,8.3,6.8,8.25,8.3
9/8/2010,8.3,6.8,8.25,8.3
10/8/2010,8.3,6.8,8.25,8.3
11/8/2010,8.3,6.8,8.25,8.3
12/8/2010,8.3,6.8,8.25,8.3
13/08/2010,8.3,6.8,8.25,8.3
16/08/2010,8.3,6.8,8.25,8.3
17/08/2010,8.3,6.8,8.25,8.3
18/08/2010,8.3,6.8,8.25,8.3
19/08/2010,8.3,6.8,8.25,8.3
20/08/2010,8.3,6.8,8.25,8.3
23/08/2010,8.3,6.8,8.25,8.3
24/08/2010,8.3,6.8,8.3,8.45
25/08/2010,8.3,6.8,8.3,8.45
26/08/2010,8.3,6.8,8.3,8.45
27/08/2010,8.3,6.8,8.3,8.45
30/08/2010,8.3,6.8,8.3,8.45
31/08/2010,8.3,6.8,8.3,8.45
1/9/2010,8.3,6.8,8.3,8.45
2/9/2010,8.5,6.8,8.45,8.5
3/9/2010,8.51,6.8,8.5,8.51
6/9/2010,8.51,6.8,8.5,8.51
7/9/2010,8.51,6.8,8.5,8.51
8/9/2010,8.51,6.8,8.5,8.51
9/9/2010,8.51,6.8,8.5,8.51
13/09/2010,8.51,6.8,8.5,8.51
14/09/2010,8.51,6.8,8.5,8.51
15/09/2010,8.71,6.8,8.5,8.71
16/09/2010,8.83,6.8,8.71,8.83
17/09/2010,8.83,6.8,8.71,8.83
20/09/2010,9,6.8,8.83,9
22/09/2010,9,6.8,8.83,9
23/09/2010,9,6.8,8.83,9
24/09/2010,9,6.8,8.83,9
27/09/2010,9.06,6.8,9,9.06
28/09/2010,9.06,6.8,9,9.06
29/09/2010,9.06,6.8,9,9.06
30/09/2010,9.06,6.8,9,9.06
1/10/2010,9.06,6.8,9,9.06
4/10/2010,9.06,6.8,9,9.06
5/10/2010,9.06,6.8,9,9.06
6/10/2010,9.06,6.8,9,9.06
7/10/2010,9.2,6.8,9,9.2
8/10/2010,9.2,6.8,9,9.2
11/10/2010,9.2,6.8,9,9.2
12/10/2010,9.2,6.8,9,9.2
13/10/2010,9.2,6.8,9,9.2
14/10/2010,9.2,6.8,9,9.2
15/10/2010,9.2,6.8,9,9.2
18/10/2010,9.2,6.8,9,9.2
19/10/2010,9.2,6.8,9,9.2
20/10/2010,9.2,6.8,9,9.2
21/10/2010,9.2,6.8,9.2,9.21
22/10/2010,9.35,6.8,9.21,9.35
25/10/2010,9.35,6.8,9.21,9.35
26/10/2010,9.35,6.8,9.21,9.35
27/10/2010,9.35,6.8,9.21,9.35
28/10/2010,9.35,6.8,9.21,9.35
29/10/2010,9.35,6.8,9.21,9.35
1/11/2010,9.35,6.8,9.21,9.35
2/11/2010,9.35,6.8,9.21,9.35
3/11/2010,9.35,6.8,9.21,9.35
4/11/2010,9.35,6.8,9.21,9.35
5/11/2010,9.36,6.8,9.36,9.36
8/11/2010,9.36,6.8,9.36,9.36
9/11/2010,9.36,6.8,9.36,9.36
10/11/2010,9.36,6.8,9.36,9.36
11/11/2010,9.39,6.8,9.36,9.39
12/11/2010,9.39,6.8,9.36,9.39
15/11/2010,9.39,6.8,9.36,9.39
17/11/2010,9.4,6.8,9.36,9.4
18/11/2010,9.4,6.8,9.36,9.4
19/11/2010,9.4,6.8,9.36,9.4
22/11/2010,9.4,6.8,9.36,9.4
23/11/2010,9.4,6.8,9.36,9.4
24/11/2010,9.4,6.8,9.36,9.4
25/11/2010,9.4,6.8,9.4,9.4
26/11/2010,9.4,6.8,9.4,9.4
29/11/2010,9.4,6.8,9.4,9.4
30/11/2010,9.4,6.8,9.4,9.4
1/12/2010,9.45,6.8,9.4,9.45
2/12/2010,9.45,6.8,9.4,9.45
6/12/2010,9.45,6.8,9.4,9.45
7/12/2010,9.45,6.8,9.4,9.45
8/12/2010,9.45,6.8,9.45,9.45
9/12/2010,9.45,6.8,9.45,9.45
4/1/2011,10,10,10,10
5/1/2011,10,10,10,10
6/1/2011,10,10,10,10.93
7/1/2011,10,10,10.93,10.93
10/1/2011,10,10,10.93,10.93
11/1/2011,10.93,10,10.93,10.93
12/1/2011,10.93,10,10.93,10.94
13/01/2011,10.93,10,10.93,10.94
14/01/2011,10.93,10,10.93,10.94
17/01/2011,10.93,10,10.93,10.94
18/01/2011,10.93,10,10.93,10.94
19/01/2011,10.93,10,10.93,10.94
20/01/2011,10.93,10,10.94,10.94
21/01/2011,10.93,10,10.94,12.58
24/01/2011,10.93,10,12.58,12.58
25/01/2011,10.93,10,12.58,12.58
26/01/2011,10.93,10,12.58,12.58
27/01/2011,12.03,10,12.58,12.03
28/01/2011,12.03,10,12.03,12.03
31/01/2011,12.03,10,12.03,12.03
1/2/2011,12.61,10,12.03,12.61
2/2/2011,12.61,10,12.61,12.61
3/2/2011,12.67,10,12.61,12.67
4/2/2011,12.67,10,12.67,12.67
7/2/2011,12.67,10,12.67,12.67
8/2/2011,12.67,10,12.67,12.67
9/2/2011,12.67,10,12.67,12.67
10/2/2011,12.67,10,12.67,12.67
11/2/2011,12.67,10,12.67,13.01
14/02/2011,12.67,10,13.01,13.01
15/02/2011,12.67,10,13.01,13.01
16/02/2011,12.67,10,13.01,13.01
17/02/2011,12.67,10,13.01,13.01
18/02/2011,12.67,10,13.01,14
21/02/2011,12.67,10,14,14
22/02/2011,12.67,10,14,14
23/02/2011,12.67,10,14,14
24/02/2011,12.67,10,14,14
25/02/2011,12.67,10,14,14
28/02/2011,12.67,10,14,14
1/3/2011,12.67,10,14,14
2/3/2011,12.67,10,14,14
3/3/2011,12.67,10,14,14
4/3/2011,12.67,10,14,14
8/3/2011,12.67,10,14,14
9/3/2011,12.67,10,14,14
10/3/2011,12.67,10,14,14
11/3/2011,12.67,10,14,14
14/03/2011,12.67,10,14,14
15/03/2011,15.12,10,14,15.12
16/03/2011,15.12,10,15.12,15.12
17/03/2011,17.02,10,17.01,15.42
18/03/2011,17.02,10,15.42,15.49
21/03/2011,17.02,10,15.3,15.3
22/03/2011,17.02,10,15.3,15.3
23/03/2011,17.02,10,15.3,15.3
24/03/2011,17.02,10,15.3,15.51
25/03/2011,17.02,10,15.51,15.51
28/03/2011,17.02,10,15.51,15.61
29/03/2011,17.02,10,15.61,15.61
30/03/2011,17.02,10,15.61,15.61
31/03/2011,17.02,10,15.61,15.82
1/4/2011,17.02,10,15.82,15.86
4/4/2011,17.02,10,15.86,15.86
5/4/2011,17.02,10,15.86,15.86
6/4/2011,17.02,10,15.86,15.89
7/4/2011,17.02,10,15.89,15.9
8/4/2011,17.02,10,15.9,15.9
11/4/2011,17.02,10,15.9,15.92
12/4/2011,17.02,10,15.92,15.92
13/04/2011,17.02,10,15.92,15.92
14/04/2011,17.02,10,15.92,15.92
15/04/2011,17.02,10,15.92,16.3
18/04/2011,17.02,10,16.3,16.31
19/04/2011,17.02,10,16.31,16.31
20/04/2011,17.02,10,16.31,16.32
21/04/2011,17.02,10,16.32,16.32
26/04/2011,17.02,10,16.32,16.32
27/04/2011,17.02,10,16.32,16.32
28/04/2011,17.02,10,16.32,16.32
29/04/2011,17.02,10,16.32,16.34
3/5/2011,17.02,10,16.34,16.35
4/5/2011,17.02,10,16.35,16.35
5/5/2011,17.02,10,16.35,16.79
6/5/2011,17.02,10,16.79,16.79
9/5/2011,17.02,10,16.79,16.9
10/5/2011,17.02,10,16.9,16.9
11/5/2011,17.02,10,16.9,16.9
12/5/2011,17.02,10,16.9,17.02
13/05/2011,17.17,10,17.02,17.17
16/05/2011,17.17,10,17.17,17.2
17/05/2011,17.17,10,17.2,17.2
18/05/2011,17.17,10,17.2,17.2
19/05/2011,17.17,10,17.2,17.2
20/05/2011,17.31,10,17.2,17.31
23/05/2011,17.31,10,17.31,17.31
24/05/2011,17.31,10,17.31,17.31
26/05/2011,17.31,10,17.31,17.31
27/05/2011,17.31,10,17.31,17.31
30/05/2011,17.31,10,17.31,17.31
31/05/2011,17.31,10,17.31,17.31
1/6/2011,17.31,10,17.31,17.31
2/6/2011,17.31,10,17.31,17.31
3/6/2011,17.31,10,17.31,17.31
6/6/2011,17.31,10,17.31,17.5
7/6/2011,17.31,10,17.5,17.5
8/6/2011,17.31,10,17.5,17.5
9/6/2011,17.31,10,17.5,17.5
10/6/2011,17.31,10,17.5,17.5
13/06/2011,17.31,10,17.5,17.5
14/06/2011,17.5,10,17.5,17.5
15/06/2011,17.5,10,17.5,17.5
16/06/2011,17.5,10,17.5,17.5
17/06/2011,17.5,10,17.5,17.5
20/06/2011,17.52,10,17.5,17.52
21/06/2011,17.52,10,17.52,17.52
22/06/2011,17.61,10,17.52,17.61
23/06/2011,17.61,10,17.61,17.61
24/06/2011,17.67,10,17.61,17.67
27/06/2011,17.8,10,17.67,17.8
28/06/2011,17.8,10,17.8,17.8
29/06/2011,17.8,10,17.8,17.8
30/06/2011,17.8,10,17.8,17.8
4/7/2011,20,10,17.8,20
5/7/2011,20,10,20,20
6/7/2011,20,10,20,20
7/7/2011,20,10,20,20
8/7/2011,20,10,20,20
11/7/2011,20,10,20,20
12/7/2011,20,10,20,20
13/07/2011,20,10,20,20
14/07/2011,20,10,20,20
15/07/2011,20,10,20,20
18/07/2011,20,10,20,20
19/07/2011,20.07,10,20,20.07
20/07/2011,20.07,10,20.07,20.07
21/07/2011,20.07,10,20.07,20.07
22/07/2011,20.07,10,20.07,20.07
25/07/2011,20.07,10,20.07,20.07
26/07/2011,20.07,10,20.07,20.07
27/07/2011,20.07,10,20.07,20.07
28/07/2011,20.07,10,20.07,20.07
29/07/2011,21.13,10,20.07,21.13
1/8/2011,21.16,10,21.13,21.16
2/8/2011,21.16,10,21.16,21.16
3/8/2011,21.16,10,21.16,21.16
4/8/2011,21.28,10,21.16,21.28
5/8/2011,21.81,10,21.28,21.81
8/8/2011,21.81,10,21.81,22.04
9/8/2011,21.81,10,22.04,22.04
10/8/2011,21.81,10,22.04,22.04
11/8/2011,21.81,10,22.04,22.04
12/8/2011,21.81,10,22.04,22.04
15/08/2011,21.81,10,22.04,22.09
16/08/2011,22.2,10,22.09,22.2
17/08/2011,22.28,10,22.2,22.28
18/08/2011,22.36,10,22.28,22.36
19/08/2011,"2,241.00",10,22.36,22.41
19/08/2011,"2,241.00",10,22.36,22.41
22/08/2011,22.41,10,22.41,22.41
23/08/2011,22.41,10,22.41,22.41
24/08/2011,22.51,10,22.41,22.51
25/08/2011,22.51,10,22.51,22.51
26/08/2011,22.59,10,22.51,22.59
29/08/2011,22.59,10,22.59,22.59
30/08/2011,22.59,10,22.59,23.13
1/9/2011,22.59,10,23.13,23.13
2/9/2011,22.59,10,23.13,23.2
5/9/2011,22.59,10,23.2,23.23
6/9/2011,22.59,10,23.23,23.23
7/9/2011,22.59,10,23.23,23.23
8/9/2011,24,10,23.23,24
9/9/2011,24.84,10,24,24.84
12/9/2011,24.84,10,24.84,24.84
13/09/2011,24.84,10,24.84,25
14/09/2011,24.84,10,25,25
15/09/2011,26,10,25,26
16/09/2011,26,10,26,26.22
19/09/2011,26.14,10,26.14,26.16
20/09/2011,26.23,10,26.16,26.23
22/09/2011,29.46,10,26.23,29.46
23/09/2011,29.46,10,29.46,30
26/09/2011,29.46,10,30,30
27/09/2011,29.46,10,30,30
28/09/2011,29.46,10,30,30
29/09/2011,29.46,10,30,30
30/09/2011,29.46,10,30,30
3/10/2011,29.46,10,30,30
4/10/2011,30,10,30,29.99
5/10/2011,30,10,29.99,28
6/10/2011,30,10,28,28
7/10/2011,30,10,28,27.99
10/10/2011,30,10,27.99,27.5
11/10/2011,30,10,27.5,27.5
12/10/2011,30,10,27.5,27.98
13/10/2011,30,10,27.98,27.98
14/10/2011,30,10,27.98,27.98
17/10/2011,30,10,27.98,27
18/10/2011,30,10,27,27
19/10/2011,30,10,27,27
20/10/2011,30,10,27,26
21/10/2011,30,10,26,26
24/10/2011,30,10,26,26
25/10/2011,30,10,26,25
26/10/2011,30,10,25,24.99
27/10/2011,30,10,24.99,24.99
28/10/2011,30,10,24.99,23
31/10/2011,30,10,23,23
1/11/2011,30,10,23,23
2/11/2011,30,10,23,23
3/11/2011,30,10,23,23
4/11/2011,30,10,23,23
8/11/2011,30,10,23,23
9/11/2011,30,10,23,22
10/11/2011,30,10,22,22
11/11/2011,30,10,22,21
14/11/2011,30,10,21,21
15/11/2011,30,10,21,20
16/11/2011,30,10,20,20
17/11/2011,30,10,20,20
18/11/2011,30,10,20,20
21/11/2011,30,10,20,20
22/11/2011,30,10,20,19.83
23/11/2011,30,10,19.83,19.83
24/11/2011,30,10,19.83,19.83
25/11/2011,30,10,19.83,19.83
28/11/2011,30,10,19.83,19.83
29/11/2011,30,10,19.83,19.83
30/11/2011,30,10,19.83,19.83
1/12/2011,30,10,19.83,19.83
5/12/2011,30,10,19.83,19.83
6/12/2011,30,10,19.83,19.83
7/12/2011,30,10,19.83,19.83
8/12/2011,30,10,19.83,19.83
9/12/2011,30,10,19.83,19.83
12/12/2011,30,10,19.83,19.83
13/12/2011,30,10,19.83,19.83
14/12/2011,30,10,19.83,19.83
15/12/2011,30,10,19.83,19.83
16/12/2011,30,10,19.83,19.83
19/12/2011,30,10,19.83,19.83
20/12/2011,30,10,19.83,19.84
21/12/2011,30,10,19.84,19.84
22/12/2011,30,10,19.84,19.84
23/12/2011,30,10,19.84,19.84
28/12/2011,30,10,19.84,19.84
29/12/2011,30,10,19.84,19.83
30/12/2011,30,10,19.83,19.83
3/1/2012,30,10,19.83,19.83
4/1/2012,30,10,19.83,19.83
5/1/2012,19.83,19.83,19.83,19.83
6/1/2012,19.83,19.83,19.83,19.83
9/1/2012,19.83,19.83,19.83,19.83
10/1/2012,19.83,19.83,19.83,19.83
11/1/2012,19.83,19.83,19.83,19.83
12/1/2012,19.83,19.83,19.83,19.83
13/01/2012,19.83,19.83,19.83,19.83
16/01/2012,19.83,19.83,19.83,19.83
17/01/2012,19.83,19.83,19.83,19.83
18/01/2012,19.83,19.83,19.83,19.83
19/01/2012,19.83,19.83,19.83,19.83
20/01/2012,19.83,19.83,19.83,19.83
23/01/2012,19.83,19.83,19.83,19.83
24/01/2012,19.83,19.83,19.83,19.83
25/01/2012,19.83,19.83,19.83,19.83
26/01/2012,19.83,19.83,19.83,19.83
27/01/2012,19.84,19.83,19.83,19.84
30/01/2012,19.86,19.83,19.84,19.86
31/01/2012,21,19.83,19.86,21
1/2/2012,21,19.83,21,21
2/2/2012,21.1,19.83,21,21.1
3/2/2012,21.21,19.83,21.1,21.21
6/2/2012,21.25,19.83,21.21,21.25
7/2/2012,21.25,19.83,21.25,21.26
8/2/2012,21.27,19.83,21.26,21.27
9/2/2012,21.27,19.83,21.27,21.27
10/2/2012,21.27,19.83,21.27,21.27
13/02/2012,21.27,19.83,21.27,21.27
14/02/2012,21.28,19.83,21.27,21.28
15/02/2012,21.28,19.83,21.28,21.28
16/02/2012,21.33,19.83,21.28,21.33
17/02/2012,22.5,19.83,21.33,22.5
20/02/2012,22.5,19.83,22.5,22.5
21/02/2012,23,19.83,22.5,23
22/02/2012,23,19.83,23,23
23/02/2012,23,19.83,23,23
24/02/2012,23,19.83,23,23.01
27/02/2012,23.01,19.83,23.01,23.01
28/02/2012,24.5,19.83,23.01,24.5
29/02/2012,25,19.83,24.5,25
1/3/2012,25,19.83,25,25
2/3/2012,25,19.83,25,26
5/3/2012,25,19.83,26,26
7/3/2012,25,19.83,26,26
8/3/2012,26.1,19.83,26,26.1
9/3/2012,26.1,19.83,26.1,26.1
12/3/2012,26.1,19.83,26.1,26.1
13/03/2012,26.1,19.83,26.1,26.1
14/03/2012,26.1,19.83,26.1,26.1
15/03/2012,26.1,19.83,26.1,26.1
16/03/2012,26.1,19.83,26.1,26.1
19/03/2012,26.11,19.83,26.1,26.11
20/03/2012,26.11,19.83,26.11,26.13
21/03/2012,26.11,19.83,26.13,26.13
22/03/2012,26.11,19.83,26.13,26.15
23/03/2012,26.16,19.83,26.15,26.16
26/03/2012,26.2,19.83,26.16,26.2
27/03/2012,26.2,19.83,26.2,26.2
28/03/2012,26.2,19.83,26.2,26.2
29/03/2012,26.43,19.83,26.2,26.43
30/03/2012,26.43,19.83,26.43,26.5
2/4/2012,26.43,19.83,26.5,26.5
3/4/2012,26.43,19.83,26.5,26.5
4/4/2012,27,19.83,26.5,27
5/4/2012,27,19.83,27,27
10/4/2012,27,19.83,27,27
11/4/2012,27,19.83,27,27
12/4/2012,27,19.83,27,27
13/04/2012,27,19.83,27,27
16/04/2012,27,19.83,27,27
17/04/2012,27,19.83,27,27
18/04/2012,27,19.83,27,27
19/04/2012,27,19.83,27,27
20/04/2012,27,19.83,27,26.97
23/04/2012,27,19.83,26.97,26.97
24/04/2012,27,19.83,26.97,26.97
25/04/2012,27,19.83,26.97,27
26/04/2012,27,19.83,27,26.14
27/04/2012,27,19.83,26.14,26.14
30/04/2012,27,19.83,26.14,26.14
2/5/2012,27,19.83,26.14,26.14
3/5/2012,27,19.83,26.14,26.14
4/5/2012,27,19.83,26.14,26.14
7/5/2012,27,19.83,26.14,26.14
8/5/2012,27,19.83,26.14,26.1
9/5/2012,27,19.83,26.1,26.1
10/5/2012,27,19.83,26.1,26.05
11/5/2012,27,19.83,26.05,25
14/05/2012,27,19.83,25,24
15/05/2012,27,19.83,24,24
16/05/2012,27,19.83,24,23.16
17/05/2012,27,19.83,23.16,22.49
18/05/2012,27,19.83,22.49,22.45
21/05/2012,27,19.83,22.45,22.45
22/05/2012,27,19.83,22.45,22.12
23/05/2012,27,19.83,22.12,22.1
24/05/2012,27,19.83,22.1,22.1
28/05/2012,27,19.83,22.1,22
29/05/2012,27,19.83,22,21.8
30/05/2012,27,19.83,21.8,20
31/05/2012,27,19.83,20,20
1/6/2012,27,19.83,20,19.96
4/6/2012,27,19.83,19.96,19.96
5/6/2012,27,19.5,19.96,19.5
6/6/2012,27,19.5,19.5,19.48
7/6/2012,27,19.5,19.48,19.48
8/6/2012,27,19.47,19.48,19.47
11/6/2012,27,19.47,19.48,19.47
12/6/2012,27,19.47,19.47,19.47
13/06/2012,27,19.47,19.47,19.47
14/06/2012,27,19.47,19.47,19.47
15/06/2012,27,19.47,19.47,19.47
18/06/2012,27,19.45,19.47,19.45
19/06/2012,27,19.45,19.45,19.45
20/06/2012,27,19.45,19.45,19.45
21/06/2012,27,19.45,19.45,19.45
22/06/2012,27,19.45,19.45,19.45
25/06/2012,27,19.45,19.45,19.45
26/06/2012,27,19.45,19.45,19.44
27/06/2012,27,19.45,19.44,19.44
28/06/2012,27,19.45,19.44,19.43
29/06/2012,27,19.45,19.43,19.43
3/7/2012,27,19.45,19.43,19.43
4/7/2012,27,19.45,19.43,19.43
5/7/2012,27,19.45,19.44,19.44
6/7/2012,27,19.4,19.43,19.4
9/7/2012,27,19.4,19.4,19.4
10/7/2012,27,19.4,19.4,19.4
11/7/2012,27,19.4,19.4,19.4
12/7/2012,27,19.4,19.4,19.4
13/07/2012,27,19.3,19.4,19.3
16/07/2012,27,19.3,19.3,19.3
17/07/2012,27,19.3,19.3,18.01
18/07/2012,27,19.3,18.01,18.01
19/07/2012,27,19.3,18.01,18
23/07/2012,27,19.3,18,18
24/07/2012,27,19.3,18,18
25/07/2012,27,19.3,18,18
26/07/2012,27,19.3,18,18
27/07/2012,27,17.92,18,17.92
30/07/2012,27,17.92,17.92,18
31/07/2012,27,17.92,18,18
1/8/2012,27,17.92,18,18
2/8/2012,27,17.92,18,18
3/8/2012,27,17.92,18,18
6/8/2012,27,17.92,18,18.08
7/8/2012,27,17.92,18.08,18.12
8/8/2012,27,17.92,18.12,18.17
9/8/2012,27,17.92,18.17,18.17
13/08/2012,18.21,17.92,18.17,18.21
14/08/2012,18.35,17.92,18.21,18.32
15/08/2012,18.39,17.92,18.32,18.39
16/08/2012,18.41,17.92,18.39,18.41
17/08/2012,18.42,17.92,18.41,18.42
21/08/2012,18.42,17.92,18.42,18.42
22/08/2012,18.42,17.92,18.42,18.42
23/08/2012,18.42,17.92,18.42,18.42
24/08/2012,18.42,17.92,18.42,18.42
27/08/2012,18.42,17.92,18.42,18.42
28/08/2012,18.42,17.92,18.42,18.42
29/08/2012,18.42,17.92,18.42,18.42
30/08/2012,18.42,17.92,18.42,18.42
31/08/2012,18.43,17.92,18.42,18.43
3/9/2012,18.43,17.92,18.43,18.43
4/9/2012,18.43,17.92,18.43,18.4
5/9/2012,18.43,17.92,18.4,18.4
6/9/2012,18.43,17.92,18.4,18.4
7/9/2012,18.43,17.92,18.4,18.2
10/9/2012,18.43,17.92,18.2,18.2
11/9/2012,18.43,17.92,18.2,18.2
12/9/2012,18.43,17.92,18.2,18.4
13/09/2012,18.43,17.92,18.4,18.4
14/09/2012,18.43,17.92,18.4,18.4
17/09/2012,18.43,17.92,18.4,18.4
18/09/2012,18.43,17.92,18.4,18.2
19/09/2012,18.43,17.92,18.2,18.2
20/09/2012,18.43,17.92,18.2,18.19
24/09/2012,18.43,17.92,18.19,18.19
25/09/2012,18.43,17.92,18.19,18.18
26/09/2012,18.43,17.92,18.18,18.18
27/09/2012,18.43,17.92,18.18,18.18
28/09/2012,18.43,17.92,18.18,18
1/10/2012,18.43,17.92,18,18
2/10/2012,18.43,17.92,18,18
3/10/2012,18.43,17.92,18,18
4/10/2012,18.43,17.92,18,18
5/10/2012,18.43,17.92,18,18
8/10/2012,18.43,17.92,18,18
9/10/2012,18.43,17.92,18,18
10/10/2012,18.43,17.92,18,18
11/10/2012,18.43,17.92,18,18
12/10/2012,18.43,17.92,18,18
15/10/2012,18.43,17.92,18,18
